Cod Partener,Beneficiar,categorie_contaminata,expunere_mil_lei,contragarantii,scor_serv_datorie,are_restante_peste_30_zile,total_incidente,total_incidente_majore,Este_in_interdictie,A_fost_interdictie,scor_serv_prel,mean_encode_categ_contaminata_1Y,prob_1Y_CRC,prob_1Y_no_crc,prob_1Y,stage,data_raport
40041310,CLAU FOOD TRUCK SRL,standard,0.07646439999999999,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01886254918752109,0.020002430841377476,0.01886254918752109,1,2021-10-31
40046449,KRISTINE OFFICE SRL,standard,0.03199992,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018836819765055968,0.019572047322418306,0.018836819765055968,1,2021-10-31
40051038,ELECTRIC CONSTRUCT SERV TEAM S.R.L.,standard,0.15500473,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018908080878412767,0.020785402816714465,0.018908080878412767,1,2021-10-31
40056680,MACHINETE EVENTS SRL,instiintare_neplata,0.15998408,0,0.1,1,0,0,0,0,0.1,0.0478609998605216,0.2722171052942974,0.09917853832486595,0.2722171052942974,2,2021-10-31
40061716,NIKO JUNIOR TEXTIL SRL,standard,4e-8,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019267941019915816,0.019267941019915816,1,2021-10-31
40063016,MRA GREEN WOOD LOGISTIC SRL,standard,0.06222224,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018854304195432308,0.019863577509214737,0.018854304195432308,1,2021-10-31
40070757,SELECT BABY FOOD SRL,standard,0.00175643,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01928451181307697,0.01928451181307697,1,2021-10-31
40074910,ARMDAIO COM S.R.L.,standard,0.05933283,35599.68,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018852631905607778,0.01983552277505433,0.018852631905607778,1,2021-10-31
40077313,MIL PANIFICATIE SRL,standard,0.00290696,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019295374147110203,0.019295374147110203,1,2021-10-31
40085537,ART OF IRON DOV SRL,standard,0.08711112,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.020106851221347637,0.020106851221347637,1,2021-10-31
40093149,BUONO PAN RISTORRO SRL,standard,0.08505064,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018867521594322673,0.02008660096457747,0.018867521594322673,1,2021-10-31
40097272,BILLIE CONECT SRL,standard,0.07274546000000001,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019966081734658313,0.019966081734658313,1,2021-10-31
40100653,FAMILY CAR AUTO SERVICE SRL,standard,0.1018182,0,0.4530531065094765,0,0,0,0,0,0.5,0.923187279574391,0.018877235620203065,0.020251973249296874,0.018877235620203065,1,2021-10-31
40101195,BRUTARIA D-ANA SRL,standard,0.10851591000000001,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018881117205458472,0.02031840234047232,0.018881117205458472,1,2021-10-31
40102409,MALSATO SRL,standard,0.00650343,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019329367677285363,0.019329367677285363,1,2021-10-31
40103340,MOBILE DETAILING SRL,standard,0.05749603,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01981770854812304,0.01981770854812304,1,2021-10-31
40105731,TOP CLASS SOFA S.R.L.,standard,0.10614862,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.020294898787608158,0.020294898787608158,1,2021-10-31
40116358,AZUR TAMPLARIE SRL,standard,0.10508948,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01887913135729483,0.02028439177730272,0.01887913135729483,1,2021-10-31
40116900,AVE SANA S.R.L.,standard,0.02392131,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019494832398263013,0.019494832398263013,1,2021-10-31
40117167,FLOR-CARM PAUNESTI SRL,standard,0.11023457,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.020335482692319086,0.020335482692319086,1,2021-10-31
40120375,MARCDRIFT SRL,standard,0.051400589999999996,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018848041749337345,0.019758704101224395,0.018848041749337345,1,2021-10-31
40121109,ARF MOBGP S.R.L.,standard,0.11076924,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01888242327441223,0.02034079920571121,0.01888242327441223,1,2021-10-31
40121443,OMINIS VIA TANASIE SRL,standard,0.08844444,53066.67,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01886948734391768,0.020119965654123453,0.01886948734391768,1,2021-10-31
40126505,BOUTIQUE BY DENY SRL,standard,0.01634927,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019422730358576227,0.019422730358576227,1,2021-10-31
40129625,FESTUUL BY DANY TAMPLARU SRL,standard,0.11076924,66461.532,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01888242327441223,0.02034079920571121,0.01888242327441223,1,2021-10-31
40130972,ARISTOART STUDIO SRL,instiintare_neplata,0.0064,0,NA,NA,0,0,0,0,NA,0.0478609998605216,NA,0.0925379206767941,0.0925379206767941,1,2021-10-31
40134990,RAMS LUXURY STYLE SRL,standard,0.06855359,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01885796906888135,0.01992518775932485,0.01885796906888135,1,2021-10-31
40135597,AGEX TEHNIC SRL,instiintare_neplata,0.15595826000000002,0,0.15,1,0,0,0,0,0.15,0.0478609998605216,0.22331976214454036,0.09899918283173452,0.22331976214454036,2,2021-10-31
40139548,WOOD MOB S.R.L.,standard,0.05269404,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018848790156379514,0.01977121041669764,0.018848790156379514,1,2021-10-31
40145485,TRANS REMICAR S.R.L.,standard,0.056,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018850703160413047,0.019803210866910635,0.018850703160413047,1,2021-10-31
40150660,AUTO PLASTIC INJECTIONS S.R.L.,instiintare_neplata,0.1292728,0,0.25,0,0,0,0,0,0.5,0.0478609998605216,0.043624743921778765,0.09781759607642561,0.043624743921778765,2,2021-10-31
40163287,MAKTFM FOOD SRL,standard,0.15479981,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018907961941294675,0.02078332142878003,0.018907961941294675,1,2021-10-31
40164088,LAR BROD SRL,standard,0.005899199999999999,3539.52,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019323652446153205,0.019323652446153205,1,2021-10-31
40164215,SES MEDIA FOOD SRL,standard,0.15474294,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018907928933646564,0.020782743832054182,0.018907928933646564,1,2021-10-31
40165628,DUZOC BUILDING SRL,standard,0.0034512199999999996,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01930051468064267,0.01930051468064267,1,2021-10-31
40170667,LUCA & LUCA ITP CENTER SRL,instiintare_neplata,0.15298119,0,0.15,1,0,0,0,0,0.15,0.0478609998605216,0.22330360649145972,0.09886673625494773,0.22330360649145972,2,2021-10-31
40172439,NEFERTITI GODESS S.R.L.,standard,0.014225940000000001,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019402558677501527,0.019402558677501527,1,2021-10-31
40173507,MADALINA IOAN UTIL SRL,standard,0.00261849,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019292650093359648,0.019292650093359648,1,2021-10-31
40179453,MICSA APIAS FOREST SRL,standard,0.046318080000000005,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01970963654781981,0.01970963654781981,1,2021-10-31
40181054,EXPERT CONTA C.D.B SRL,standard,0.04344688,0,0,1,0,0,0,0,0,0.923187279574391,0.21021755534844108,0.019681970215946306,0.21021755534844108,2,2021-10-31
40182890,WOODERFUL CREATION SRL,instiintare_neplata,0.05170314,0,NA,NA,0,0,0,0,NA,0.0478609998605216,NA,0.09445407685706068,0.09445407685706068,1,2021-10-31
40182920,NES MIN ALITINN SRL,standard,0.05218508,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018848495662006564,0.01976628837787828,0.018848495662006564,1,2021-10-31
40183616,DAMUS HOUSE SRL,standard,0.1599576,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.020835771594215055,0.020835771594215055,1,2021-10-31
40183624,FLORINA MUSAT DESIGN SRL,standard,0.13945903,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.020628081915352724,0.020628081915352724,1,2021-10-31
40184107,MEAKINDER SRL,standard,0.03081836,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018836136523720164,0.01956073534996795,0.018836136523720164,1,2021-10-31
40186078,MARY DEM PRODUCTION SRL,instiintare_neplata,7.44e-4,0,NA,NA,0,0,0,0,NA,0.0478609998605216,NA,0.09230115880298544,0.09230115880298544,1,2021-10-31
40192150,BRENCUSANA CROITORIE SI BRODERIE SRL,instiintare_neplata,0.15393520000000002,0,NA,NA,0,0,0,0,NA,0.0478609998605216,NA,0.09890916192728676,0.09890916192728676,2,2021-10-31
40193547,PROFIXED AUTO SRL,standard,0.0063422700000000005,3805.362,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019327843150949545,0.019327843150949545,1,2021-10-31
40198714,CHERY SWEET SHOP SRL,instiintare_neplata,0.15999967,0,0,1,0,0,0,0,0,0.0478609998605216,0.3875525148001452,0.09917923344127784,0.3875525148001452,2,2021-10-31
40199078,AREMY GRILL SRL,standard,0.11958899,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.020428695412160518,0.020428695412160518,1,2021-10-31
40202084,SARE MARE S.R.L.,standard,0.03193834,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01883678415559824,0.019571457611920123,0.01883678415559824,1,2021-10-31
40205790,TORTULNORAWCOS SRL,instiintare_neplata,0.13380920000000002,0,NA,NA,0,0,0,0,NA,0.0478609998605216,NA,0.09801756925587202,0.09801756925587202,2,2021-10-31
40218242,MACESANU CONSTRUCT SRL,standard,0.15555321,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018908399223963816,0.020790974773428526,0.018908399223963816,1,2021-10-31
40220226,T.B.I. CREATIVE NETWORK PREMIUM SRL,standard,0.10942856,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.02032747067007053,0.02032747067007053,1,2021-10-31
40224406,TRADITIONAL BIOTERRA SRL,standard,0.00287681,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019295089419719517,0.019295089419719517,1,2021-10-31
40224481,CRISANA NATURAL INVESTMENT SRL,standard,0.0071800200000000005,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019335769306640698,0.019335769306640698,1,2021-10-31
40227607,BRUTARIE 13 ADY 13 S.R.L.,instiintare_neplata,0.11674405,0,0,1,0,0,0,0,0,0.0478609998605216,0.3872313314262271,0.09726719335848133,0.3872313314262271,2,2021-10-31
40229250,MED.ANA SERVICE AUTO SRL,standard,0.05196096,31176.588,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01884836598315072,0.01976412134404025,0.01884836598315072,1,2021-10-31
40229276,ALEGNA DESIGN SRL,standard,0.08374476,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018866765258806154,0.020073777208846084,0.018866765258806154,1,2021-10-31
40239083,EGGMADE BISTRO SRL,instiintare_neplata,0.1130272,0,0,1,0,0,0,0,0,0.0478609998605216,0.387203737491467,0.09710444004099021,0.387203737491467,2,2021-10-31
40239806,GYM BORN POWER SRL,standard,0.08,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.020037048079322033,0.020037048079322033,1,2021-10-31
40245816,AMAZE TOOLBOX S.R.L.,standard,0.06745132000000001,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.0188573309746264,0.019914448147242303,0.0188573309746264,1,2021-10-31
40248901,HUIDU SERVICE SRL,standard,0.07051439999999999,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019944306304713944,0.019944306304713944,1,2021-10-31
40249710,SMICHAEL MOBPROD SRL,standard,8.000000000000001e-7,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01926794818717314,0.01926794818717314,1,2021-10-31
40251370,AGEPAN CAZINO S.R.L.,standard,0.0029393400000000004,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019295679938526877,0.019295679938526877,1,2021-10-31
40252350,START FOR FUN CONSULTING SRL,standard,0.06857144,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019925361721717917,0.019925361721717917,1,2021-10-31
40257349,Rovulcspa Drive SRL,standard,0.12418932,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01889020361985156,0.020474689028604214,0.01889020361985156,1,2021-10-31
40277354,MOLDOMOB DESIGN S.R.L.,instiintare_neplata,0.13180976,0,0.15,1,0,0,0,0,0.15,0.0478609998605216,0.22318873960131816,0.09792938524979079,0.22318873960131816,2,2021-10-31
40280112,EXCLUSIVE BEAUTY SRL,standard,0.00454126,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019310814141451176,0.019310814141451176,1,2021-10-31
40281916,L.V.L. PRODSERV SRL,standard,0.05333332,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018849160062889028,0.019777394452781358,0.018849160062889028,1,2021-10-31
40284424,GROZAV BIM CONCEPT SRL,standard,0.00192758,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019286127287416032,0.019286127287416032,1,2021-10-31
40287404,TRUCK FIX LV SRL,standard,0.08290389,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01886627826207334,0.020065524101031625,0.01886627826207334,1,2021-10-31
40289499,FITNESS MOUNTAIN SPORT SRL,standard,0.15862510000000002,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018910182289542526,0.020822208848773612,0.018910182289542526,1,2021-10-31
40292010,SMART KIDS EDUCATION SRL,instiintare_neplata,0.11147918,0,0,1,0,0,0,0,0,0.0478609998605216,0.38719224518770345,0.09703672710592767,0.38719224518770345,2,2021-10-31
40293112,DELTA IDEAL STAR S.R.L,instiintare_neplata,0.15350125,0,0,1,0,0,0,0,0,0.0478609998605216,0.38750425622280993,0.0988898617761746,0.38750425622280993,2,2021-10-31
40295512,MAYORUX PHOTO-VIDEO SRL,standard,0.1018182,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018877235620203065,0.020251973249296874,0.018877235620203065,1,2021-10-31
40299077,BOOTHBAY SRL,standard,0.07604248,45625.476,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019998303716215776,0.019998303716215776,1,2021-10-31
40311090,ISLAND LOGISTICS SRL,instiintare_neplata,0.00140966,0,NA,NA,0,0,0,0,NA,0.0478609998605216,NA,0.09232899525375987,0.09232899525375987,1,2021-10-31
40311278,MIKELA IMOBILIARE&CONSULTING SRL,standard,0.00272113,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019293619290892676,0.019293619290892676,1,2021-10-31
40313317,COMPLEX SYSTEM SOLUTION SRL,standard,0.09766439,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018874828717833334,0.02021088192294085,0.018874828717833334,1,2021-10-31
40320802,BLACK KAVIAR S.R.L.,standard,0.07702642999999999,46215.852,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018862874627321283,0.020007929786560304,0.018862874627321283,1,2021-10-31
40322927,ELIZA-ELIA INVEST SRL,standard,0.05323812,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018849104976873286,0.019776473421301982,0.018849104976873286,1,2021-10-31
40324049,HOME ZONE SRL,standard,0.04169734,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018842428251674502,0.019665130647465917,0.018842428251674502,1,2021-10-31
40329305,CASA FUNERARA DINCOLO DE VIATA S.R.L.,standard,0.12444444,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.020477242656674388,0.020477242656674388,1,2021-10-31
40331496,ROBERT BEST CONSTRUCT SRL,standard,0.0319917,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018836815011727327,0.019571968603965692,0.018836815011727327,1,2021-10-31
40334662,ART CULINAR SRL,standard,0.0723348,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01886015813849366,0.01996207189253724,0.01886015813849366,1,2021-10-31
40337499,SHERRAR TEO SRL,standard,0.04776771,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019723619377669307,0.019723619377669307,1,2021-10-31
40338800,TON GNTY SRL,instiintare_neplata,0.12768480000000001,0,0,1,0,0,0,0,0,0.0478609998605216,0.3873125598731184,0.09774767999873067,0.3873125598731184,2,2021-10-31
40343814,ISAVIC CONSTRUCT SRL,instiintare_neplata,0.14268920000000002,0,0.1,1,0,0,0,0,0.1,0.0478609998605216,0.2721099142444755,0.09841007161285831,0.2721099142444755,2,2021-10-31
40343865,NUAGE TEXTIL SRL,standard,0.0530935,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018849021295036787,0.019775074346542822,0.018849021295036787,1,2021-10-31
40344216,FIT BODY EVOLUTION SRL,standard,0.08888888,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018869744786380552,0.02012433899323405,0.018869744786380552,1,2021-10-31
40344771,SILVER ROMFOOD S.R.L.,standard,0.10716253999999999,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018880332811439277,0.020304962194104187,0.018880332811439277,1,2021-10-31
40346047,STEAUA ARDEALULUI S.R.L.,standard,0.11428572000000001,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01888446166393933,0.02037579939961652,0.01888446166393933,1,2021-10-31
40347379,TAPORLEMN SRL,standard,0.04093202,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018841985570613028,0.01965776877447625,0.018841985570613028,1,2021-10-31
40348137,FLEXI CLOUD SRL,standard,0.07664969,45989.796,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01886265647787675,0.0200042435695269,0.01886265647787675,1,2021-10-31
40353885,CIANI'S BUILDINGS CONSTRUCTIONS S.R.L.,standard,0.11421772,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018884422244496213,0.0203751220238577,0.018884422244496213,1,2021-10-31
40354139,UTILAJ EXCAVARI SRL,standard,0.10656794,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01887998819983447,0.0202990600497845,0.01887998819983447,1,2021-10-31
40354244,CURSURI DE DJ 1ST BIT SRL,standard,0.051758120000000005,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019762160268873095,0.019762160268873095,1,2021-10-31
40354619,DESTEMANA PRODIMPEX SRL,standard,0.051790510000000005,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01976247340548248,0.01976247340548248,1,2021-10-31
40355010,PRIMEPIZZA SRL,standard,0.04838428,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018846296586255556,0.01972956962981169,0.018846296586255556,1,2021-10-31
40357453,SAPORE GIA S.R.L.,instiintare_neplata,0.036423529999999996,0,0.1,1,0,0,0,0,0.1,0.0478609998605216,0.2714518761001078,0.09380386627666541,0.2714518761001078,2,2021-10-31
40359071,WONDER CLEANING SRL,standard,0.05333332,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018849160062889028,0.019777394452781358,0.018849160062889028,1,2021-10-31
40360912,CRT LEON MARKETING SRL,instiintare_neplata,0.1150008,0,0.25,0,0,0,0,0,0.5,0.0478609998605216,0.043606117269418515,0.09719082969356635,0.043606117269418515,2,2021-10-31
40361748,SOS CONCEPT SERVICE SRL,instiintare_neplata,0.0021428600000000003,0,NA,NA,0,0,0,0,NA,0.0478609998605216,NA,0.09235966480753904,0.09235966480753904,1,2021-10-31
40362727,SMART SNACK SRL,standard,0.11428344,68570.052,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018884460342227277,0.0203757766872485,0.018884460342227277,1,2021-10-31
40365197,PARZIVALS CORNER SRL,standard,0.12444443,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018890351551349705,0.020477242556573093,0.018890351551349705,1,2021-10-31
40366613,BENDING TECHNOLOGY SRL,standard,0.08888888,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018869744786380552,0.02012433899323405,0.018869744786380552,1,2021-10-31
40367368,BOGDAN FF PROJECTION S.R.L.-D.,standard,0.00299958,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019296248847861353,0.019296248847861353,1,2021-10-31
40368517,LARUX ARTOFHAIR S.R.L.,standard,0.07253144,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018860271986818906,0.019963991862650892,0.018860271986818906,1,2021-10-31
40372186,ANTA-NISOF S.R.L.,instiintare_neplata,0.1543832,92629.92,0.1,1,0,0,0,0,0.1,0.0478609998605216,0.27218238899366326,0.09892909047728236,0.27218238899366326,2,2021-10-31
40372674,DIXIENERGY SRL,instiintare_neplata,0.15388370999999998,0,0,1,0,0,0,0,0,0.0478609998605216,0.38750709638676234,0.098906871707531,0.38750709638676234,2,2021-10-31
40373246,LENIS PROFILE SRL,standard,0.00493912,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019314574743210116,0.019314574743210116,1,2021-10-31
40373467,MARDAVIC INNOVATION S.R.L.,standard,0.02087337,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019465777988485967,0.019465777988485967,1,2021-10-31
40374047,PRIKI LAND SRL,standard,0.08612391999999999,51674.364,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018868143235558386,0.02009714659317824,0.018868143235558386,1,2021-10-31
40375581,TITAN BB COOL S.R.L.,standard,0.10716253999999999,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018880332811439277,0.020304962194104187,0.018880332811439277,1,2021-10-31
40375590,FEUDAL CLEAN SRL,standard,0.10017519999999999,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01887628355690198,0.02023571019468046,0.01887628355690198,1,2021-10-31
40376170,LASER CUT TECHNOLOGY SRL,standard,0.08888888,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018869744786380552,0.02012433899323405,0.018869744786380552,1,2021-10-31
40385941,MARICIU ZUMARRAGA SRL-D,standard,0.02536013,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018832980597994778,0.019508562677063645,0.018832980597994778,1,2021-10-31
40386793,DMEPAKI SRL,standard,0.052,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019764498808114834,0.019764498808114834,1,2021-10-31
40387179,RARES BUCUR- FOTOGRAF SRL,standard,0.0533328,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01977738942182298,0.01977738942182298,1,2021-10-31
40390344,RGC ANAGOLD S.R.L.,instiintare_neplata,0.03695326,0,NA,NA,0,0,0,0,NA,0.0478609998605216,NA,0.09382634117802656,0.09382634117802656,1,2021-10-31
40393910,PROFI DECO ART SRL,standard,0.10666611999999999,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018880045101473435,0.02030003449254532,0.018880045101473435,1,2021-10-31
40393960,ANDREEA GLAMOUR SRL,standard,0.048213349999999995,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018846197695089585,0.019727919881626498,0.018846197695089585,1,2021-10-31
40394680,IHOPE BREAD E&D SRL,standard,0.08760502,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018869001118160145,0.0201117082070938,0.018869001118160145,1,2021-10-31
40395031,CARBON WASH SRL,standard,0.04553438,27320.622,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018844647849532953,0.019702081186097356,0.018844647849532953,1,2021-10-31
40400340,TOP SUPER LUCKY S.R.L.,standard,0.085084,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.020086928665229174,0.020086928665229174,1,2021-10-31
40405330,GLOBAL PLAYGROUND SRL,instiintare_neplata,0.16,96000,0.25,0,0,0,0,0,0.5,0.0478609998605216,0.04366487233805172,0.09917924815514227,0.04366487233805172,2,2021-10-31
40405364,FITNESS GLOBAL TEAM SRL,instiintare_neplata,0.16,96000,0.25,0,0,0,0,0,0.5,0.0478609998605216,0.04366487233805172,0.09917924815514227,0.04366487233805172,2,2021-10-31
40408344,TERRAMAT DESIGN SRL,standard,0.05118165,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01884791507068168,0.019756587946481618,0.01884791507068168,1,2021-10-31
40413707,GLOBAL WELLNESS SERVICES SRL,standard,0.08,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018864596545251508,0.020037048079322033,0.018864596545251508,1,2021-10-31
40416606,ELTERIV DOCET SRL,standard,0.05333214,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018849159380099206,0.019777383036377636,0.018849159380099206,1,2021-10-31
